37.3036,-89.9664
39.1756,-91.8861
39.4194,-92.4369
37.1528,-92.2636
36.8639,-94.36
37.9572,-91.7758
40.2472,-93.7158
39.9714,-91.8872
38.9664,-93.4194
38.2581,-93.3989
40.475,-93.0031
38.835,-91.1386
46.1314,-112.9569
47.4931,-112.3964
45.8328,-109.9503
45.6622,-111.0453
47.2194,-111.71
48.5883,-109.2256
47.8206,-112.1919
48.6033,-112.3753
45.2128,-112.6447
45.8903,-104.5461
45.3394,-111.7111
46.8511,-108.3133
48.7778,-107.4536
48.4983,-109.7972
48.7783,-114.8997
48.2139,-106.6214
47.1064,-104.7183
47.4733,-111.3822
46.2553,-114.1642
44.8667,-111.3392
46.6056,-111.9636
45.9228,-108.2444
45.9353,-107.1375
47.3144,-106.9103
48.3042,-114.2636
48.4036,-115.5392
45.4836,-110.5689
48.3939,-107.7286
48.4828,-104.4514
46.7614,-104.9619
46.4267,-105.8825
47.0575,-109.9514
45.4856,-111.6325
46.3158,-113.3
46.4178,-104.5164
45.1797,-109.2497
47.315,-114.0983
47.3033,-115.0908
47.4536,-104.3378
48.3089,-112.2511
47.88,-105.3686
45.2925,-111.9481
44.65,-111.1
46.5436,-110.9
41.6867,-98.0036
42.1103,-102.8967
41.0406,-96.3775
42.5136,-99.0303
40.3703,-95.7467
40.2994,-96.75
40.1306,-99.8278
41.6675,-103.1042
41.4083,-99.675
40.6194,-96.9469
40.6742,-100.4936
41.2492,-97.1328
40.0739,-97.1669
40.6422,-97.5928
40.1,-98.9667
40.5314,-97.5964
41.4514,-97.7644
40.94,-100.1522
42.6858,-103.8842
42.6167,-97.2608
40.6475,-98.3833
42.5119,-102.6944
40.175,-97.5903
40.4517,-99.3803
40.5208,-101.655
41.2453,-103.6344
41.1489,-102.6361
41.2808,-98.9681
41.8292,-97.45
40.2156,-100.6203
42.9194,-101.7089
40.5156,-98.9514
41.4933,-98.7747
42.0678,-97.9675
40.1217,-96.1558
42.065,-100.2472
40.0978,-98.5197
41.2686,-98.4697
40.9,-97.0908
41.4581,-100.5986
40.6825,-96.1886
40.3544,-96.1939
41.7861,-96.2264
42.2667,-96.8617
40.8639,-96.1414
40.8678,-97.5922
39.4931,-117.0675
40.6117,-116.8917
35.98,-114.8464
40.8289,-115.7886
39.4572,-118.7811
40.9567,-117.4922
40.1906,-118.4767
39.4136,-114.7733
38.3844,-118.1056
39.4839,-119.7711
35.4661,-114.9217
41.1006,-114.9736
40.9017,-117.8081
44.3061,-71.6575
43.15,-70.95
45.0875,-71.2872
43.7031,-72.2847
42.9389,-72.3244
39.3792,-74.4242
40.8292,-75.0836
40.9,-74.4
41.0347,-74.4233
40.5631,-74.8831
40.265,-74.5642
39.8144,-74.7883
40.2797,-74.0047
39.9511,-74.9697
40.4719,-74.4364
40.6036,-74.4025
39.95,-74.2167
36.835,-108.0006
35.5297,-104.0936
32.3478,-104.2225
33.6308,-105.8964
36.9178,-106.5781
36.4661,-104.9456
36.4486,-103.1539
36.9358,-107
33.1461,-107.1844
32.7939,-108.1517
34.4667,-104.2319
32.2261,-108.0867
35.7783,-106.6872
32.6169,-106.7411
35.5678,-105.2131
34.7675,-106.7611
33.8225,-108.9417
32.9547,-105.8242
34.5208,-106.2606
32.3789,-106.0911
36.7058,-105.4036
33.3075,-104.5083
35.1086,-103.3283
34.9358,-104.6805
34.0828,-106.8831
36.3628,-104.585
32.2822,-106.7597
35.2006,-103.6867
33.0719,-106.0417
42.1014,-77.2344
42.7431,-73.8092
42.2614,-77.785
42.1003,-78.75
42.3017,-77.9889
42.9328,-76.5447
43.0303,-78.1692
42.2067,-75.98
40.9464,-72.3067
43.2,-77.9333
42.9408,-78.7358
44.5772,-75.1097
44.8786,-73.3953
42.7167,-74.9267
42.6,-76.1833
44.7192,-73.7206
42.5656,-77.7175
42.0628,-75.4264
41.0072,-73.8344
42.0997,-76.8358
42.4497,-79.312
42.8767,-77.0308
41.5167,-73.9333
43.0492,-74.3592
42.7747,-77.6083
43.755,-74.2692
42.4489,-76.4489
44.2444,-73.9847
44.7583,-74.6692
43.0603,-74.8686
43.0333,-74.8667
43.1392,-78.6814
43.7975,-75.4817
44.8419,-74.3081
42.4694,-75.0106
41.7681,-74.155
42.8417,-75.7264
40.7789,-73.9692
42.5117,-75.5197
44.7281,-75.4442
43.4622,-76.4933
41.38,-74.6847
41.5997,-73.91
43.1167,-77.6767
43.0331,-73.8167
40.9586,-73.1047
42.6925,-73.8325
43.1092,-76.1033
42.75,-73.6831
44.2308,-74.4383
43.145,-75.3839
41.5514,-74.1628
42.7411,-78.51
44.1481,-74.9003
43.9761,-75.8753
41.3906,-73.9608
41.2664,-73.7975
35.3992,-80.1994
35.2325,-75.6219
35.9086,-79.0794
36.0164,-76.5517
36.3097,-76.205
35.0583,-78.8583
35.3444,-77.9647
36.3481,-78.4119
35.3297,-82.4492
35.0536,-83.1892
35.1967,-77.5433
35.915,-81.5378
36.1028,-78.3039
34.6269,-79.025
35.6631,-82.0292
35.8036,-82.6658
34.9797,-80.5233
34.7336,-76.7358
35.7308,-81.6717
36.4992,-80.6508
36.3825,-79.6947
35.6836,-80.4822
35.5164,-78.3458
33.9947,-78.0078
35.81,-80.8808
35.8847,-77.5386
36.3919,-81.3039
35.4867,-82.9683
35.6939,-77.9456
48.8214,-100.4447
46.8769,-97.2328
48.9075,-103.2944
46.8911,-102.8111
47.3467,-102.5869
46.05,-100.6667
46.1581,-98.4
48.4181,-97.4247
47.9217,-97.0981
45.9925,-102.6442
47.4389,-97.0664
46.8844,-98.685
48.7622,-98.3447
46.4522,-97.6822
46.8128,-100.9097
46.6706,-100.2294
46.3719,-102.3164
46.5067,-99.7692
46.5414,-102.8692
48.9711,-97.2417
46.8886,-102.3192
48.3706,-100.3908
46.3233,-96.6108
48.6061,-100.2911
40.8128,-82.9694
40.2686,-80.9981
41.0517,-81.9361
39.6106,-82.9547
40.2403,-81.8711
41.2778,-84.3853
40.3175,-83.0739
41.0461,-83.6622
40.1,-84.65
39.2,-83.6167
41.3,-81.15
40.6489,-83.6061
39.6539,-81.8569
40.55,-81.9167
40.7692,-80.8561
41.2667,-82.6167
41.2667,-82.2167
39.8386,-81.9167
38.7569,-82.8872
41.1167,-83.1667
40.8333,-83.2833
40.1,-83.7833
41.2,-80.8167
41.5183,-84.1453
39.1114,-82.9797
40.7833,-81.9167
34.7864,-96.685
34.5903,-99.3344
34.2208,-95.615
34.1714,-97.1294
36.7683,-96.0261
36.8125,-100.5308
36.7236,-102.4806
36.8003,-99.6403
35.1756,-98.5794
36.7747,-98.3583
36.3225,-95.5808
34.0003,-96.3686
36.4194,-97.8747
35.2164,-99.8628
35.6267,-98.3225
36.5914,-101.6181
35.8161,-97.395
35.585,-99.3953
36.0942,-97.835
34.9894,-99.0525
35.0567,-96.3861
36.8589,-101.2172
36.7222,-97.7903
36.9031,-102.965
35.8583,-97.9294
34.6097,-98.4572
34.8911,-99.5017
35.505,-96.9767
36.8833,-94.8833
35.7781,-95.3339
36.2283,-99.17
36.8914,-97.0586
36.1217,-98.315
35.4253,-96.3033
35.6239,-96.025
34.7253,-97.2814
36.6692,-96.3472
36.2886,-97.2897
35.0539,-94.6264
36.1175,-97.095
35.9369,-94.9644
34.1747,-97.9964
35.52,-98.6986
35.4814,-95.2039
42.2128,-122.7144
46.1569,-123.8825
44.8428,-117.8086
44.0569,-121.285
42.03,-124.2453
44.3914,-122.4811
45.2325,-120.1817
44.6342,-123.19
43.7917,-123.0275
42.8967,-122.1328
42.9447,-117.3389
43.6656,-123.3275
45.4539,-121.1303
45.5247,-123.1028
43.3936,-121.2122
42.4244,-123.3236
45.4486,-122.1547
45.3653,-119.5639
45.8289,-119.2636
45.6847,-121.5175
42.2008,-121.7814
42.2139,-120.3636
43.265,-118.8447
44.1781,-122.1156
45.2214,-123.1622
45.9428,-118.4089
45.4825,-120.7236
44.6431,-124.0556
43.4133,-124.2436
42.6922,-120.5403
45.4756,-118.8253
44.3022,-120.8081
42.7342,-122.5164
42.9506,-123.3572
43.2131,-123.3658
45.1219,-122.07
45.4567,-123.8728
45.2081,-117.8758
43.9814,-117.2439
45.5722,-117.5314
40.6508,-75.4492
39.9353,-77.6394
39.805,-77.2292
42.08,-80.1825
41.4003,-79.8303
41.4167,-80.3667
40.3333,-78.9167
40.3333,-76.4667
41.8511,-75.8583
41.0172,-80.3619
40.8,-75.6167
41.7394,-75.4464
40.4269,-75.9319
41.42,-78.7497
40.7831,-76.8611
40.7933,-77.8672
41.0125,-75.1906
41.7511,-76.4431
39.915,-79.7192
41.85,-79.15
41.7003,-77.3894
39.9708,-75.635
41.2433,-76.9217
39.9167,-76.75
41.1667,-71.5833
41.4906,-71.5414
41.7219,-71.4325
33.4925,-81.6958
34.5283,-82.6606
32.3953,-80.6956
33.3631,-81.3292
34.0906,-82.5883
34.2428,-80.6564
32.78,-79.9319
34.7319,-79.8833
34.6603,-82.8236
33.9831,-81.0167
33.8314,-79.0558
34.3011,-79.8767
33.3619,-79.2239
34.8847,-82.2239
34.1997,-82.1711
34.5367,-80.5972
33.6775,-79.8283
34.4989,-82.0219
34.1942,-81.415
34.2978,-81.6236
33.4886,-80.8733
33.9978,-81.7747
34.635,-81.5206
33.0367,-80.2325
33.9364,-80.3569
34.7483,-83.0842
34.3739,-81.0928
34.9381,-81.0317
32.68,-80.8417
45.4433,-98.4131
43.4892,-99.0631
43.6567,-97.7853
43.3056,-96.5917
44.8817,-97.7325
43.9611,-101.8606
45.0481,-101.5992
45.7644,-99.6353
45.0364,-99.1342
44.0422,-98.07
44.0569,-99.0719
44.5222,-99.455
43.4378,-103.4739
44.0122,-97.5242
43.9072,-99.8628
45.155,-98.5825
43.2358,-97.5714
45.2836,-96.6689
43.8894,-100.7078
44.4419,-100.4175
44.3814,-100.2856
44.115,-103.2828
42.7625,-96.9194
44.9047,-97.1494
43.4978,-100.4794
36.5467,-87.3567
34.9939,-84.3758
35.5497,-89.7
36.0147,-85.1311
36.0747,-87.3936
36.4819,-87.8628
35.6214,-88.8456
35.4139,-86.8086
35.6717,-85.7811
35.9203,-86.3728
35.9833,-83.2008
36.4161,-82.9839
35.3453,-86.2089
36.3925,-89.0317
35.3042,-87.7592
32.7294,-99.3017
27.7283,-98.0678
30.3764,-103.66
31.7414,-99.9764
30.9844,-103.7403
28.4575,-97.7061
30.1058,-98.4286
29.7978,-98.7347
35.5303,-102.2564
30.1592,-96.3972
31.7383,-98.9456
28.3392,-99.6328
33.6164,-95.0717
27.7742,-97.5122
32.1078,-96.4747
33.6517,-101.245
29.0567,-96.2319
32.0628,-98.3047
28.7567,-100.4789
31.8111,-106.3758
28.0239,-99.3508
27.1394,-98.12
29.6778,-97.1111
30.9072,-102.9153
33.6461,-97.0592
33.1678,-96.0983
29.4706,-96.9397
33.1578,-99.7456
31.0717,-98.1847
30.0592,-94.795
30.7425,-98.6542
29.6753,-97.6564
32.5403,-94.3508
31.1333,-102.2217
31.7003,-96.5142
35.7,-100.6436
34.2192,-102.7328
29.7192,-98.1189
33.6744,-95.5586
31.4167,-103.5
34.1892,-101.7022
34.2761,-99.7578
26.3769,-98.8117
29.5333,-98.47
32.7136,-102.6597
32.71,-100.9111
36.3372,-102.0753
31.0781,-97.3183
32.7483,-97.77
37.4403,-112.4819
37.6131,-109.4847
37.2828,-109.5578
41.5481,-112.1106
39.2872,-112.6519
40.1678,-110.395
37.7686,-111.5978
41.0222,-111.9353
38.9664,-112.3278
40.2842,-109.8611
38.9906,-110.1544
38.3706,-110.7153
40.4917,-111.4261
37.0286,-112.5367
41.825,-111.3208
39.5608,-111.8653
41.7456,-111.8033
39.2583,-111.6306
38.45,-112.2292
38.5744,-109.5458
37.7981,-113.9256
41.0428,-111.6722
39.7122,-111.8319
41.2442,-111.9464
37.8239,-112.4419
37.8497,-112.8278
38.7619,-112.0775
37.1069,-113.5611
38.9139,-111.4161
39.2453,-112.1067
39.6847,-111.2047
40.5453,-111.5042
40.0797,-111.6044
38.9667,-109.7167
40.5278,-112.2975
40.3597,-111.8972
40.4269,-109.5531
40.7206,-114.0358
41.525,-111.1494
37.2083,-112.9842
44.4681,-73.1503
43.3847,-72.5989
43.9833,-72.45
43.9572,-73.2106
44.9094,-72.8083
44.42,-72.0194
44.6264,-73.3031
44.0725,-72.9736
37.2017,-80.4133
37.7092,-78.2886
37.0925,-81.3358
38.0325,-78.5231
38.4553,-78.9353
36.5869,-79.3886
37.3264,-78.3864
38.3167,-77.45
37.2992,-77.2772
37.9969,-79.8317
37.795,-79.4136
39.0878,-77.6928
36.9033,-76.1922
36.7381,-82.9967
38.2322,-78.1203
36.9769,-79.8961
38.1814,-79.0903
37.3017,-76.7039
38.9036,-78.485
46.9658,-123.8292
48.7178,-122.5114
48.9775,-122.7928
47.1694,-122.0036
47.4144,-121.7561
46.72,-122.9528
48.9672,-122.3292
47.1856,-120.9469
48.5472,-117.9019
48.5467,-119.7492
47.3706,-123.16
47.6503,-118.1456
46.3153,-118.0022
46.9692,-120.54
47.9753,-122.195
47.9558,-124.3539
45.8081,-120.8428
46.2111,-119.1011
46.3675,-124.0378
46.7492,-121.812
46.1506,-122.9164
47.1358,-122.2558
48.9114,-117.8069
47.3286,-118.6997
48.6117,-122.8064
46.4686,-117.5894
48.1139,-123.4317
48.1161,-122.7586
46.7564,-117.1911
46.6533,-123.73
47.1139,-118.3772
47.0894,-117.5931
47.65,-122.3
48.4958,-122.2355
47.5414,-121.8361
47.6217,-117.5281
48.3511,-120.7267
46.3236,-120.0103
45.6778,-122.6519
46.1,-118.2833
47.6478,-120.0697
47.4247,-120.315
47.7569,-118.6775
48.4539,-120.1936
38.98,-80.2206
39.2047,-81.1572
38.9339,-80.8325
37.8564,-80.4042
39.5436,-80.4647
39.4019,-77.9844
39.1031,-79.6658
38.6667,-80.2
37.5744,-81.5356
38.8008,-81.3619
40.2753,-80.6119
37.6731,-82.2761
38.5278,-81.9153
46.5831,-90.9678
44.8558,-88.9889
42.6181,-89.3861
42.6708,-90.1183
43.7961,-88.4506
44.1192,-89.5342
42.8278,-90.7889
44.0869,-87.6522
44.6319,-90.1314
45.1308,-90.3439
43.0719,-88.0294
45.8864,-89.7322
44.5297,-90.6383
44.3589,-88.7189
44.8836,-87.9539
44.0206,-88.5581
43.5278,-89.4342
43.0514,-91.135
42.7022,-87.7861
45.8236,-91.8761
44.9686,-90.9389
43.5594,-90.8761
43.1742,-88.7364
43.7728,-111.0339
44.3789,-108.0314
42.6339,-106.3775
41.15,-104.8167
41.7592,-104.8219
44.5219,-109.0633
44.8711,-104.1533
43.2281,-108.9489
43.5397,-109.6553
41.265,-110.9508
41.5314,-109.4767
44.5619,-110.3986
41.3125,-105.6744
42.7506,-104.4811
43.4131,-106.2772
43.8567,-110.5889
43.8581,-104.2136
43.2458,-108.6942
41.1722,-104.1583
42.8797,-109.8642
44.7764,-108.7592
43.0308,-108.3742
41.5942,-109.0653
41.4528,-106.8053
44.8406,-106.8383
42.0803,-104.2236
42.1106,-104.9492
44.0108,-107.9686
44.9767,-110.6964
